objid,ra,dec,z
1237667210518594529,157.217682094133,26.3989826069411,0.453625
1237667210518659971,157.391253234197,26.4107459601264,0.415618
1237667210518659943,157.391316071799,26.3785973447884,0.493369
1237667210518659938,157.390643767972,26.364606562152,0.665988
1237667210518659937,157.391826436027,26.3636384343228,0.599229
1237667210518659927,157.390809958025,26.3588593097697,0.417758
1237667210518593653,157.218255782197,26.3424517029773,0.446606
1237667210518593641,157.21982496482,26.3364592200909,0.023528
1237667253468202135,157.38618208376,26.4528284398648,-9999
1237667253468201427,157.307751620904,26.4767472295875,0.454944
1237667253468201208,157.307031867189,26.4738149319599,0.588243
1237667253468136125,157.220903468494,26.4730476418765,0.406996
1237667253468136331,157.220724445215,26.4220823297494,0.600632
1237667210518660248,157.386609306299,26.3126958041581,-9999
1237667210518660159,157.387891391574,26.3588710472134,0.668717
1237667210518660152,157.38779563216,26.328810372532,0.426571
1237667210518660088,157.307996061608,26.4165801391903,0.53453
1237667210518659703,157.307491578272,26.4079136131874,0.381791
1237667210518659696,157.308147845719,26.399192319617,0.815164
1237667210518659694,157.308915378306,26.3919494353686,0.349183
1237667210518659633,157.307962920721,26.3458176798264,0.535282
1237667210518659209,157.308105124781,26.3898068845257,0.947123
1237667210518594532,157.221923809995,26.3903830842264,0.695298
1237667210518594531,157.221982460823,26.3858025460304,0.572177
1237667210518594337,157.220562166674,26.3796213986197,0.443902
1237667210518594333,157.222109291688,26.3715739966434,0.350581
1237667210518659944,157.387865966416,26.3923874948149,0.365857
1237667210518593766,157.220447131212,26.3161450363764,0.162251
1237667210518593643,157.221793650555,26.3386638910432,-9999
1237667253468202106,157.338955737984,26.4746442382475,-9999
1237667253468201505,157.338727281199,26.4548749490379,0.435448
1237667253468201225,157.338091470008,26.480584466858,0.427774
1237667253468201223,157.339079418241,26.4634344948646,0.108824
1237667253468136194,157.254170995655,26.4514814916906,0.315859
1237667253468136169,157.253515631141,26.4245238316666,0.42091
1237667253468135734,157.252897601293,26.4624814774065,-9999
1237667210518660230,157.337389673959,26.3407396677871,0.736595
1237667210518660110,157.337433646985,26.3741284709813,0.578158
1237667210518660099,157.337416328528,26.3432572316542,0.59692
1237667210518660090,157.338467021866,26.3048822489583,0.296363
1237667210518659791,157.338051947117,26.3947367504828,0.23729
1237667210518659788,157.339101376428,26.3878496258429,0.394033
1237667210518659777,157.3372310552,26.3825116748406,0.23227
1237667210518659776,157.338467807557,26.3827781002774,0.625732
1237667210518659757,157.338800784407,26.3556723157751,0.669425
1237667210518659743,157.338029503844,26.3385517575488,0.426845
1237667210518659731,157.338509024105,26.3140141280994,0.291308
1237667210518659521,157.252579460966,26.370268602628,0.557315
1237667210518659494,157.253384313619,26.3387035390204,0.590568
1237667210518594375,157.254010797722,26.306239129461,0.053174
1237667210518660021,157.254266755751,26.4113795468602,0.317899
1237667210518659538,157.252743253061,26.3908606660745,0.513199
1237667253468136162,157.244454729936,26.4517705528029,0.566829
1237667210518660237,157.339759620346,26.380356091616,0.457718
1237667210518660103,157.340919533502,26.348437027953,0.632282
1237667210518659835,157.340406342682,26.4258434656954,0.615641
1237667210518659821,157.340649059763,26.4104942506843,0.192068
1237667210518659524,157.245446930013,26.3998326690301,0.423242
1237667210518593769,157.24425328251,26.3097272405624,0.198302
1237667210518593751,157.24453229164,26.3395483324731,0.144108
1237667253468202098,157.299266982186,26.4436401587326,-9999
1237667253468201854,157.299827451527,26.4314943606601,0.619654
1237667253468201853,157.29925863293,26.4307097808032,0.541578
1237667253468201647,157.38153366397,26.4759495557797,0.384947
1237667253468201640,157.383493460887,26.4697773201625,0.203898
1237667253468136098,157.211703483025,26.4807924902499,0.256129
1237667253468136081,157.211785401991,26.4457644404529,0.323788
1237667253468136066,157.211769468825,26.4278650882229,0.659561
1237667253468136065,157.211395464653,26.4301948027691,0.338076
1237667210518660317,157.298506158908,26.4066387477863,0.538086
1237667210518660309,157.382639222257,26.3648603249669,0.355479
1237667210518660147,157.381834297899,26.3317774863313,0.627148
1237667210518660066,157.298920997052,26.3838679808704,0.549646
1237667210518659893,157.382723578359,26.3432380684053,0.438403
1237667210518659658,157.300279321858,26.3879136249474,0.421801
1237667210518594324,157.212766391383,26.4012606840378,0.381868
1237667210518594312,157.212941452837,26.3725158047782,0.43856
1237667210518594281,157.2131738435,26.3305288552101,-9999
1237667210518594272,157.211437743238,26.3315305177097,0.544611
1237667210518594266,157.212416096136,26.3252296042748,0.345581
1237667210518594249,157.212506965848,26.2982265784162,0.574456
1237667210518659955,157.383284067961,26.4233592943202,0.435785
1237667210518659362,157.299365283565,26.3747421400763,0.391102
1237667210518593656,157.212132757021,26.3431832638833,-9999
1237667210518593652,157.211456419028,26.3396308123428,0.332715
1237667253468201882,157.316478692692,26.4621102214847,0.304796
1237667253468201692,157.400037680699,26.4556700406666,0.367972
1237667253468201454,157.315494221928,26.480382960113,0.923219
1237667253468201443,157.31640696733,26.4660167582935,0.345606
1237667253468201422,157.316137980946,26.4412126123882,0.649991
1237667253468201207,157.31666003033,26.4325243401981,0.387635
1237667253468136144,157.229298071268,26.4757817653957,0.055638
1237667210518660324,157.316900001455,26.348610704813,-9999
1237667210518660062,157.317225444836,26.3076401285713,0.622926
1237667210518659737,157.316063439935,26.4063384132814,0.38348
1237667210518659728,157.315960284137,26.3931955898443,0.455489
1237667210518659437,157.400074947401,26.3919052654401,0.142636
1237667210518659436,157.399843310379,26.3931136950491,0.379757
1237667210518594602,157.230335947656,26.3114315438916,0.720887
1237667210518594369,157.230241996607,26.3825964420911,0.400538
1237667210518594336,157.23022843344,26.3434849414671,0.420141
1237667210518594307,157.230025530351,26.307329781541,0.453876
1237667210518594306,157.228678625357,26.306992413055,0.477035
1237667210518659926,157.399535625266,26.3236412754385,0.552731
1237667210518593665,157.229600380977,26.3368570027448,0.41279
1237667253468201453,157.314688638049,26.4825987653186,0.38295
1237667253468201440,157.314210090859,26.4704472942435,0.361151
1237667253468201425,157.313762982459,26.4537419874874,0.433944
1237667253468135715,157.226791401305,26.4566963076019,0.234196
1237667253468201259,157.397999131907,26.4819872862626,0.150202
1237667253468136138,157.227116985215,26.4682033144035,0.364197
1237667210518660084,157.314728190517,26.3820862268261,0.285372
1237667210518659908,157.397837097859,26.3100635843463,0.469574
1237667210518659729,157.314429262802,26.3941471286139,0.869675
1237667210518659726,157.313257132307,26.4024634404426,-9999
1237667210518659709,157.313946878509,26.3898436732873,0.380091
1237667210518659698,157.313325680764,26.385558971757,0.38435
1237667210518594600,157.2271240243,26.2992063031774,0.696705
1237667210518594370,157.226974298228,26.3947098924977,0.354609
1237667210518594357,157.227844462325,26.3727366040566,0.37054
1237667210518594356,157.228157139704,26.3735861201106,0.329796
1237667210518594351,157.228317368664,26.3683880501681,-9999
1237667210518659952,157.398021328718,26.3653576157326,0.561174
